Terry Jeffrey	None	0	0	0	0	1	0
Barry Garner	None	0	1	0	0	0	0
Sarah Huckabee Sanders	Republican	0	1	0	0	4	1
David Frum	None	0	1	1	1	0	0
Tina Freitas	Republican	0	0	0	1	0	0
Allie McCullen	None	0	0	0	0	1	0
Clay Aiken	Democrat	0	1	1	0	0	0
Bob Latta	Republican	0	0	0	1	0	0
Chris Gregoire	Democrat	0	0	1	0	0	0
Ronald Kuby	Democrat	0	0	0	0	0	0
Hugh Hewitt	Republican	0	0	1	2	2	0
Robin Wright 2	Newsmaker	0	0	0	1	0	0
Jeff Jensen	None	0	0	1	0	0	0
Health First Wisconsin	Organization	0	0	0	0	1	0
Mike Honda	Democrat	1	0	0	0	0	0
Aziz Ansari	None	1	0	0	0	0	0
EMILY's List	Organization	0	2	3	1	0	0
Tommy Thompson	Republican	3	5	2	6	8	3
Alex Berenson	Journalist	0	0	0	1	1	0
Steven Brown	Newsmaker	0	0	1	0	0	0
David A. Clarke Jr.	Activist	0	1	2	3	6	2
Jason Kander	Democrat	0	1	0	1	0	0
TikTok posts	None	0	1	3	5	29	8
Sly James	None	0	0	0	0	1	0
John Garamendi	Democrat	0	1	1	1	0	0
Lawrence Summers	Democrat	0	1	0	1	0	0
Tom Barrett	Democrat	3	5	9	2	5	3
Jerome Buting	None	0	1	0	0	0	0
Sarah Palin	Republican	14	6	9	9	21	6
Michael Williams 2	Republican	0	0	0	0	2	0
Lou Ann Zelenik	Republican	0	0	0	0	1	0
Oregon Food Bank	None	0	0	1	0	0	0
Tim Murphy	Republican	0	0	0	1	0	0
Yard sign	None	1	0	0	0	0	0
Robert DiMuccio	Newsmaker	1	0	0	0	0	0
Richard Burr	Republican	1	2	2	0	0	0
Chris Thomas	Republican	0	0	1	0	0	0
Jim Bridenstine	Republican	0	0	0	1	0	0
Ashley Moody	Republican	0	0	1	0	0	0
Byron Brown	Democrat	1	1	0	0	2	0
Dean Cannon	Republican	2	0	0	1	0	0
James O'Neil	Democrat	0	0	0	0	1	0
League of Women Voters of Texas Education Fund	None	1	0	0	0	0	0
Paul "Skip" Stam	Republican	0	0	1	0	0	0
Mitch Carmichael	Republican	0	1	0	0	0	0
usdeplorablesnews.com	Republican	0	0	0	0	0	1
Hank Gilbert	Democrat	1	0	2	1	1	0
Majority PAC	Democrat	0	0	1	1	0	0
The Global Headlines	None	0	0	0	0	0	1
Susan Collins	Republican	1	0	1	0	1	0
Scott Keyes	None	0	0	0	1	0	1
Jim Carrey	None	0	0	0	0	1	0
Dana Rohrabacher	Republican	0	0	0	1	0	1
Universal News Portal	None	0	0	0	0	0	2
Stefan Mychajliw	Republican	0	1	0	0	0	0
Jan Schakowsky	Democrat	1	2	0	0	0	0
Snoop Dogg	None	0	0	0	0	1	0
Ron Castorina	 Jr.Republican	0	0	0	0	0	1
Anthony Gemma	Democrat	0	2	0	0	2	1
Jay Goyal	Democrat	0	0	0	1	0	0
Amy Schumer	None	0	0	2	0	0	0
Brian Schweitzer	Democrat	0	0	0	0	0	1
Jay Chaudhuri	Democrat	1	1	0	0	0	0
states-news.com	None	0	0	0	0	0	1
Project Veritas	None	0	0	0	0	1	0
Emily Compagno	Talk show host	0	0	0	0	0	1
Renee Ellmers	Republican	0	0	0	1	0	0
Americans for a Strong Defense	Republican	0	0	0	1	0	0
Patricia Fahy	Democrat	0	0	0	1	0	0
Blanche Lincoln	Democrat	0	0	1	1	0	0
America's Natural Gas Alliance	None	0	0	1	0	0	0
Students for Trump	Republican	0	0	0	0	1	0
Jim Banks	Republican	0	0	0	0	1	0
Diane Savino	Democrat	0	0	0	0	1	0
Oregon Center for Public Policy	Organization	0	1	0	0	0	0
Robert F. Kennedy	 Jr.Democrat	0	0	0	0	0	1
American Federation for Children	None	0	0	0	1	0	1
Anthony Tata	Republican	0	0	1	0	0	0
Margaret Gomez	Democrat	0	1	0	0	0	0
John Whitmire	Democrat	0	1	0	0	0	0
Stony Rushing	Republican	1	0	0	0	0	0
Paul Workman	Republican	1	1	0	1	0	0
Scott McCown	Democrat	1	0	0	0	0	0
Hemant Mehta	Activist	1	0	0	0	0	0
Cocks Not Glocks	None	0	0	1	0	0	0
Stephen Hayes	None	1	1	1	2	0	0
Terrie Rizzo	Democrat	0	0	0	0	0	0
therightscoop.com	None	0	0	0	0	0	0
Sunny Hostin	Talk show host	1	0	0	0	0	0
Roy Barnes and Nathan Deal	None	0	0	0	0	0	1
Joee Lindbeck	State official	0	0	1	0	0	0
Thad Altman	Republican	0	0	0	0	1	0
For Our Future Florida	None	0	0	0	1	0	0
The Charlie Kirk Show	None	0	0	0	0	2	0
Coalition for the Homeless	None	0	1	0	0	0	0
Alcee Hastings	Democrat	0	0	2	1	0	2
Doug Jones	Democrat	0	2	2	1	1	0
State Tea Party Express	Organization	0	0	1	0	0	0
Branko Radulovacki	Democrat	0	0	0	0	1	0
Our American Century	Organization	0	0	1	0	0	0
Stand Up To China	Organization	0	0	0	0	1	0
Romaine Quinn	Republican	0	0	1	0	0	0
Terry Gorman	Newsmaker	1	0	0	1	0	1
Troy Fraser	Republican	0	0	0	0	0	1
Coast Guard	None	0	1	0	0	0	0
OurLandOfTheFree.com	None	0	0	0	0	0	2
Citizens United	Republican	0	0	0	1	0	0
Dave Loebsack	Democrat	0	0	1	0	0	0
No on 56 campaign	Organization	0	0	0	2	0	0
Sal Albanese	Democrat	0	0	0	0	1	0
Rick Boucher	Democrat	0	0	0	1	0	0
Nick Seymour	None	0	0	1	0	0	0
No Tax For Tracks	Organization	0	0	2	0	2	0
RightMarch.com	None	0	0	0	0	1	0
Sonny Perdue	Republican	0	1	1	1	0	0
Ward Armstrong	Democrat	2	0	0	0	3	1
John Chisholm	Democrat	0	1	0	0	0	0
Marcia Fudge	Democrat	2	4	2	0	2	0
Marc Schare	None	1	0	0	0	0	0
Rock the Vote	None	0	0	1	0	0	0
teaparty.org	Organization	0	0	0	0	1	0
Deepwater Wind	None	1	0	0	0	0	0
Tom Cotton	Republican	1	5	2	7	7	1
Sierra Club	None	0	1	0	2	1	0
Fidelis	None	0	1	0	0	0	0
Ohio Right to Life	None	0	1	0	1	0	0
Wisconsin Professional Police Association	None	0	1	0	1	0	0
House Republican Conference	Republican	0	1	4	0	3	1
Debra Medina	Republican	1	1	3	0	1	0
Paul Broun	Republican	1	2	3	4	8	1
Sandra Williams	Democrat	0	0	1	0	0	0
Virginia Education Association	None	1	0	0	0	0	0
Seminole Tribe of Florida	None	0	1	0	0	0	0
Steve Kagen	Democrat	0	0	0	0	0	2
Kevin Williamson	None	0	0	0	0	0	0
Jesse Kremer	Republican	0	0	0	0	1	0
League of Women Voters of the Austin Area	Organization	0	0	2	0	0	0
Beaverton	None	0	0	0	0	2	0
Gail Buckner	Democrat	1	0	0	0	0	0
John Murtha	Democrat	0	0	0	1	0	0
Gary Farmer	Democrat	0	1	0	0	0	0
Bob King	None	1	0	0	0	0	0
Tyler Kistner	Republican	0	0	0	1	0	0
Bill Fischer	Newsmaker	0	0	0	1	0	0
Reed Gusciora	Democrat	0	1	0	0	0	0
Glee	None	0	0	0	0	0	1
Jill Underly	None	0	1	0	0	0	0
John Hutson	None	0	1	0	0	0	0
County Line	None	0	0	1	0	0	0
Jordan Brown	None	0	0	0	0	0	0
Jeff Cogen	None	0	0	1	0	0	0
Chain email	None	6	5	8	11	44	107
Erin Forrest	Democrat	1	0	0	0	0	0
House Majority PAC	Democrat	0	2	2	1	0	0
Bryan Fischer	None	0	0	0	0	0	2
Tim Hugo	Republican	0	0	0	1	0	0
Fix Austin Schools	None	0	1	0	0	0	0
Michael McCaul	Republican	4	5	2	2	0	0
Ocean State Policy Research Institute	Organization	0	0	0	0	2	1
Harold Ford Jr.	Democrat	0	0	0	0	0	0
Tim Westley	Republican	0	0	0	0	1	0
Candy Crowley	None	1	0	0	0	0	0
Lowell Holtz	None	0	1	0	1	0	0
Jersey Central Power & Light	None	0	1	0	0	0	0
Jim Zehringer	Republican	1	0	0	0	0	0
Steve Case	None	0	0	1	0	0	0
Carla Axtman	Columnist	0	0	0	0	1	0
Gary Chiusano	Republican	0	0	0	0	1	0
Miss California USA	None	1	0	0	0	0	0
John G. Morgan	None	1	0	0	0	0	0
Advancing American Freedom	Organization	0	0	0	0	0	0
Jim Greer	Republican	0	0	0	0	0	0
Ronald Rice	Democrat	0	0	0	0	1	0
Jeff Bezos	Business leader	0	0	1	0	0	0
Robert F. Kennedy, Jr.	Democrat	0	0	0	0	0	1
Tim Griffin	Republican	1	0	0	0	0	0
Jill Vogel	Republican	0	1	0	0	0	0
Republican Party of Texas	Republican	1	4	1	3	1	1
American Civil Liberties Union of Florida	None	0	1	1	0	1	0
Rob Hutton	Republican	1	0	0	0	0	0
Steve Forbes	Republican	0	0	1	0	0	0
Ladies of Liberty	None	0	0	0	0	0	1
Katherine Cloonen	Democrat	0	0	0	0	0	1
Sebastian Gorka	Republican	0	0	0	0	1	2
Jack Seiler	Democrat	0	1	0	0	0	0
Markel Hutchins	Democrat	0	1	0	0	0	0
Republican Party of Pennsylvania	Republican	0	0	0	0	0	0
David Sewell	Republican	0	0	1	0	0	0
tmzbreaking	None	0	0	0	0	0	1
Diego Arene-Morley	Activist	1	0	0	0	0	0
Fareed Zakaria	None	1	0	0	0	0	0
Scott Wallace	Democrat	0	0	0	0	0	0
Phil Gingrey	Republican	1	1	2	2	5	1
Scott Turner	Republican	0	0	0	1	0	0
Stefani Carter	Republican	0	0	2	0	0	0
David Prosser	Republican	0	0	0	0	0	1
Job Itzkowitz	None	0	1	0	0	0	0
Lori Lightfoot	None	0	1	1	4	3	0
Kareem Abdul-Jabbar	None	0	0	0	1	0	0
Jamie Nadler	None	1	0	0	0	0	0
James Corden	None	0	0	0	0	0	0
Crime Victims United of Oregon	None	1	0	0	0	0	0
Put Alaska First PAC	None	0	0	1	0	0	0
Tom Steyer	Democrat	0	0	1	1	0	0
Patrick Lynch	Democrat	0	0	1	1	0	0
Nikema Williams	Democrat	0	0	1	0	0	0
Todd Young	Republican	0	0	0	0	1	0
Arnold Schwarzenegger	Republican	1	2	0	0	1	0
American Israel Public Affairs Committee	Organization	0	0	0	0	1	0
Hal Turner Radio Show	None	0	0	0	0	1	3
Larry O'Connor	Republican	0	1	0	0	0	0
CATPAC	Organization	0	0	0	0	1	0
Melissa Agard	Democrat	1	0	1	1	0	0
Oregon 2014	Organization	1	0	0	0	0	0
Richard Land	None	0	0	0	1	0	0
Donna Nesselbush	Democrat	0	0	1	0	0	0
Arizona Democratic Party	Democrat	0	0	1	1	0	0
Reince Priebus	Republican	1	3	9	2	14	1
Kevin Brady	Republican	1	1	2	2	0	0
Ted Olson	Republican	1	0	0	0	0	0
Cleta Winslow	None	0	0	1	0	0	0
Robin Wright	None	1	0	0	0	0	0
Ohioans Against Deceptive Rx Ballot Issue	None	0	0	0	1	0	0
Americans for Job Security	None	0	0	3	0	0	0
Chris Grant	Republican	0	0	0	0	0	0
Kirsten Gillibrand	Democrat	3	7	4	4	0	1
Creigh Deeds	Democrat	0	1	0	0	0	0
world-newss.com	None	0	0	0	0	0	1
True The Vote	None	0	0	0	0	0	1
Maxine Waters	Democrat	0	0	0	1	0	1
Diane McKeel	None	0	0	1	0	0	0
Gretchen Whitmer	Democrat	0	1	0	1	0	0
Roman Prezioso	Democrat	0	1	0	0	0	0
Charlie Crist	Democrat	15	19	21	18	11	2
Eddie Lucio	 Jr.Democrat	1	1	1	0	0	0
Liberty Institute	None	0	0	1	0	0	0
Mike Romano	Democrat	3	0	0	1	0	0
J. Christian Adams	Republican	0	0	0	1	0	0
Steve McQueen	None	0	1	0	0	0	0
Alex Jones	Talk show host	0	0	0	0	3	3
Marie Newman	Democrat	0	0	1	0	1	0
JoAnn Birrell	Republican	0	0	0	0	0	0
DeKalb County	None	0	1	0	1	0	0
Matthew Cooke	Libertarian	0	0	0	1	0	0
John Rafferty	Republican	0	0	0	0	0	1
Nevada State Democratic Party	Democrat	0	0	0	0	1	0
John Bolton SuperPAC	Organization	0	0	1	0	0	0
Chicago Public Schools	None	0	1	0	0	0	0
John Robitaille	Republican	2	0	2	0	1	0
Ainsley Earhardt	None	0	0	0	0	2	0
Greg Abbott	Republican	15	12	12	18	15	6
American Energy Alliance	None	0	0	1	0	1	0
Pardeep Kaleka	Activist	0	1	0	0	0	0
Republican Party of Florida	Republican	2	6	6	12	9	4
Brad Schneider	Democrat	0	1	1	0	0	0
Bob Hall	Republican	0	0	1	0	0	0
Direct Action for Rights & Equality	Organization	0	0	0	0	0	1
Tammy Hall	None	0	0	0	0	1	0
Jeremy Kapstein	Democrat	0	0	1	0	0	0
Restoration PAC	Organization	0	0	0	3	0	1
Joe Gruters	Republican	0	0	0	1	0	0
Alma Adams	Democrat	0	2	2	0	0	0
Pam Keith	Democrat	0	0	0	0	1	0
Jos� Oliva	Republican	0	0	1	0	0	0
Madison Cawthorn	Republican	0	0	0	1	1	0
Loretta Lynch	Democrat	1	0	0	0	0	0
Michael MacDonald	Republican	0	0	0	1	0	0
Ken Zarifis	Activist	0	0	0	0	1	0
Taxpayer Association of Oregon	None	0	0	2	0	1	0
India Walton	Democrat	0	0	0	1	0	0
Ohio Gun Owners	Organization	0	0	0	0	1	0
Keith Stokes	State official	0	0	0	1	0	0
Kiki Curls	Democrat	0	1	1	0	0	0
Allen Alley	Republican	0	1	0	0	0	0
Heather McGhee	None	1	0	1	1	0	0
Donna Garner	Republican	0	0	0	0	0	1
Lauren Benedict	Democrat	0	0	0	0	0	1
Douglas Frank	None	0	0	0	0	0	1
Justin Nelson	Democrat	1	0	0	0	0	0
Chris Cuomo	Journalist	0	0	0	0	1	0
Mike Schaufler	Democrat	0	0	0	1	0	0
Jim Ott	Republican	0	0	0	0	1	0
Robert Pittenger	Republican	0	0	1	2	0	0
Jamie Samons	State official	1	0	0	0	0	0
Steve Cohen	Democrat	2	0	1	0	0	1
Bob McDonnell	Republican	8	6	7	6	5	3
BikePortland.org	None	1	0	0	0	0	0
Miami-Dade County	None	0	0	0	0	1	0
Doug Muder	Democrat	1	0	0	0	0	0
Kathleen Sebelius	Democrat	1	4	1	1	0	1
Mike Thompson	Democrat	0	1	0	0	0	0
Callista Gingrich	Republican	0	0	0	1	0	0
Royce West	Democrat	0	0	0	0	1	0
Conservative Renewal PAC	Republican	0	0	0	1	0	0
Rich Zipperer	Republican	0	0	0	1	0	0
Students	 Parents and Teachers supporting Marshall TuckOrganization	0	0	0	0	2	0
Michael Untermeyer	Democrat	0	0	1	0	0	0
ECONorthwest	Organization	0	0	0	0	1	0
Alex Castellanos	Republican	0	0	0	2	0	0
FreedomCrossroads.us	None	0	0	0	0	0	4
Duncan Hunter	Republican	2	2	0	0	1	0
Joyce Beatty	Democrat	0	1	0	1	0	0
National Right to Life Committee	None	2	0	1	1	2	0
Richard Paglia	None	0	0	1	0	0	0
Joe Walsh	Republican	0	0	0	0	1	0
Centre for Research on Globalization	None	0	0	0	0	1	0
Kelley Dragoo	Green Party	0	0	0	1	0	0
New Hampshire Republican Party	Republican	0	2	0	1	0	0
Chaz Beasley	Democrat	0	1	0	0	0	0
Central Falls Police Department	None	0	0	0	0	0	1
Dennis Bonnen	Republican	0	0	0	0	0	0
Jim Steineke	Republican	0	0	2	1	2	0
Eric Cantor	Republican	7	4	4	9	6	4
Brad Halbrook	Republican	0	0	0	0	0	1
Frank Niceley	Republican	0	0	0	0	0	1
Jim Sensenbrenner	Republican	2	0	1	3	4	0
Michelle Obama	Democrat	4	4	1	0	2	0
Mike Pompeo	Republican	0	0	0	0	2	0
Texas State Employees Union	None	1	0	0	0	0	0
Nicholas Kristof	None	2	2	0	0	1	0
Rick Perry	Republican	26	24	43	30	31	18
Russian Ministry of Defense	None	0	0	0	0	1	0
Enough Already Wisconsin, Inc.	None	0	0	0	0	1	0
David Corn	Democrat	0	0	1	0	0	0
Yvette McGee Brown	Democrat	3	0	0	0	0	0
Solar Energy Fairness	Organization	0	0	1	0	0	0
Lisa Cupid	Democrat	0	0	0	0	0	0
Susan Yoshihara	Newsmaker	0	0	0	0	1	0
Stephen King	Democrat	0	1	0	0	1	0
Diane Allen	Republican	0	0	0	0	1	0
Gilberto Hinojosa	Democrat	0	2	1	0	4	1
Bob Kincaid	Democrat	0	0	0	0	1	0
Pramila Jayapal	Democrat	0	1	0	0	0	0
ACLU of North Carolina	Organization	1	0	0	0	0	0
Sheila Oliver	Democrat	1	3	1	0	1	0
Providence City Council	None	0	0	0	0	1	0
Jerry Jones	None	0	0	0	0	1	1
Paul Manafort	Republican	0	0	1	0	2	1
Beth Wessel-Kroeschell	Democrat	1	0	0	0	0	0
Campaign for Liberty - Georgia	None	0	0	0	0	1	0
Judicial Watch	Organization	0	0	0	2	1	0
Bud Chiles	Independent	2	0	1	0	0	0
Clayton County Schools	None	1	0	0	0	0	0
Lyle Larson	Republican	0	1	0	0	0	0
Bob Gibbs	Republican	2	1	0	0	0	1
Iowa Democratic Party	Democrat	0	0	1	0	0	0
Associated Industries of Florida	Organization	0	0	1	0	0	1
Matt McGrath	Democrat	0	0	0	0	0	1
Calvine Rollins	None	0	0	0	1	0	0
Frank Fahrenkopf	Republican	0	0	0	1	0	0
Evan McMullin	Independent	0	0	1	1	0	0
NYS Department of Corrections and Community Supervision	None	1	0	0	0	0	0
Jon �Bowzer� Bauman	None	0	0	0	1	0	0
Jeffrey Toobin	None	0	1	0	0	1	0
Steve Buckstein	Newsmaker	0	1	0	0	0	0
Josh Earnest	Democrat	1	0	0	0	0	0
Only Politics	None	0	0	0	0	0	1
Einer Elhauge	Columnist	0	1	0	0	0	0
Charles Clark	None	0	0	0	0	1	0
American International Group	None	0	1	0	0	0	0
Workers' Voice	None	0	0	0	0	2	2
Brian Tyler Cohen	Democrat	1	0	0	0	0	0
Occupied Wall Street Journal	None	0	0	1	0	0	0
Steve Moore	None	0	0	1	1	1	0
Ultraviolet	None	0	1	1	2	0	0
Sherry Sylvester	Republican	0	1	0	0	0	0
Rob Gleason	Republican	0	0	0	1	0	0
Jonathan Stickland	Republican	0	0	0	1	0	1
Jon Voight	Republican	0	0	0	0	1	0
Peter McCollough	None	0	0	0	0	1	0
H. Marlene O'Toole	Republican	0	0	0	1	0	0
Liz Hausmann	Republican	0	0	0	0	0	0
Joe Manchin	Democrat	6	11	3	3	3	0
Joe Roman	Business leader	1	0	0	0	0	0
LIBRE Initiative	Organization	0	1	1	0	0	0
Kai Ryssdal	None	0	0	0	0	1	0
Joe Davis, Sr.	None	0	0	0	1	0	0
Barbara Lee	Democrat	0	2	0	0	0	0
Tom Palzewicz	Democrat	0	0	0	0	0	1
Rodney Frelinghuysen	Republican	1	1	0	1	0	0
Christopher Peace	Republican	0	0	0	0	1	0
Future45	Republican	0	0	1	0	0	1
Steve Schmidt	Republican	0	0	0	0	0	0
John Humphries	None	0	0	0	1	0	0
Gary Kelly	Business leader	0	1	0	1	0	0
Russ Girling	None	0	0	0	0	1	0
Bill Hammond	Republican	1	1	0	1	0	0
Travis Rowley	Republican	0	0	1	1	1	0
Raymond Walter	Republican	0	0	1	0	0	0
Robert Watson	Republican	0	0	0	0	1	0
Troy Balderson	Republican	0	0	2	0	0	0
Jeff Fitzgerald	Republican	1	2	1	2	0	2
Sanford Bishop	Democrat	1	1	0	0	1	0
Leonard Lance	Republican	3	2	2	0	0	0
Bernie Sanders	Independent	21	60	46	26	18	0
Big Gamble NJ	None	0	1	0	0	0	0
Gordon Robertson	Republican	0	0	0	0	0	1
Charlotte Lehan	None	0	0	1	1	0	0
Equity Forward	Organization	0	0	0	1	0	0
Deborah Glick	Democrat	0	1	0	0	0	0
Senate Majority PAC	Democrat	0	1	6	5	4	0
Mark Walker	Republican	1	0	1	3	0	0
Barbara Keshishian	None	0	0	0	0	0	0
Christine Radogno	Republican	0	1	0	0	0	0
Paul Stekler	None	0	0	1	0	0	0
Raymond Bateman	Republican	1	0	0	0	1	0
Mark Obenshain	Republican	1	2	1	1	0	0
St. Lucia Times	None	0	0	0	0	0	1
Tim Pawlenty	Republican	2	6	3	2	3	1
Kenneth McKay	Republican	0	0	0	0	0	1
Greenville Gazette	None	0	0	1	0	0	0
George Allen	Republican	8	4	3	2	8	1
Wisconsin Legislature Republicans	Republican	0	0	0	0	0	0
Patrick Gaspard	Democrat	0	1	0	0	0	0
Colin Jost	None	0	1	0	0	0	0
Steve Adubato Jr.	Democrat	0	0	0	0	0	0
Brian Sims	Democrat	0	0	0	0	0	2
Michael van der Veen	None	0	0	0	1	0	0
Chris Garrett and Bill Kennemer	None	0	0	0	0	1	0
Concerned Veterans for America	Organization	0	1	0	1	0	0
Starbucks	None	1	0	0	0	0	1
Laura Schulte	None	0	0	0	0	0	0
Brookhaven	None	0	0	1	0	0	0
Major Garrett	None	1	0	0	0	0	0
Phil King	Republican	0	0	0	1	0	0
Mike Braun	Republican	0	0	1	1	0	0
Victoria Cobb	Activist	0	0	0	1	0	0
Glenn Grothman	Republican	8	1	6	4	7	0
Duffel Blog	None	0	0	0	0	0	1
Our Oregon	Democrat	0	3	0	0	1	0
@thesavoyshow	Newsmaker	0	0	0	0	1	0
Save America's Postal Service	None	0	0	1	0	0	0
Barbara Buono	Democrat	3	4	4	3	1	1
Paula Dockery	Republican	0	0	0	1	1	0
Robert Gibbs	Democrat	4	1	0	1	1	0
Kris Jordan	Republican	1	1	1	0	0	0
National Association of Manufacturers	None	0	0	1	0	0	0
Viral media reports	None	0	0	0	1	1	0
Silvestre Reyes	Democrat	1	1	2	0	0	1
National Federation of Independent Business-Florida	None	1	0	0	0	0	0
Dan Sebring	Republican	0	1	0	0	0	0
Lynn Jenkins	Republican	0	0	1	0	0	0
Friends of Greenlight	None	0	0	0	1	0	0
R2RMerge	None	0	0	0	0	1	0
Stephanie Ruhle	Journalist	0	0	0	0	1	0
Leo Berman	Republican	0	0	0	0	2	1
Betty McCollum	Democrat	1	0	0	0	0	0
Bob Good	Republican	0	1	0	0	2	3
Laurence Ehrhardt	Republican	0	0	0	0	0	1
Police Chief Billy Grogan	None	0	1	0	0	0	0
Liz Carter	Republican	0	0	1	0	0	0
Texas Federation of Republican Women	Republican	0	0	0	1	0	0
Wisconsin State AFL-CIO	Organization	0	0	0	1	1	0
Michael Julian Bond	None	0	1	0	0	0	0
Travis County Republican Party	Republican	0	0	0	0	1	0
Kimberly Lightford	Democrat	0	0	0	0	1	0
Rich Lowry	None	1	0	0	1	0	0
Ismael Ozanne	Democrat	0	0	1	0	0	0
Adam Kinzinger	Republican	0	0	1	1	2	0
David Bowen	Democrat	0	0	1	0	0	0
Musclecarusa.info	None	0	0	0	0	0	1
Conservative Stories	None	0	0	0	0	0	1
Pat Mullins	Republican	1	0	0	0	0	0
Michele Bachmann	Republican	5	4	6	8	23	16
Stanley Greenberg	Democrat	0	1	0	0	0	0
Ed Gillespie	Republican	2	2	2	2	3	1
Nancy McFarlane	Independent	1	0	1	1	0	0
Michael Cannon	Libertarian	0	0	0	0	1	0
Campaign for Primary Accountability	None	0	0	0	0	1	0
Eugene McKenna	Newsmaker	1	1	0	0	0	0
Texas Association of School Boards	None	0	1	0	0	0	0
Roland Gutierrez	Democrat	0	0	0	0	1	0
Jonathan Saenz	None	0	0	0	1	0	0
Bill McCoshen	Republican	0	0	1	0	0	0
Glenn Beck	None	4	2	7	5	8	6
Environment New Jersey	None	0	0	0	1	0	0
Eugene Sepulveda	Democrat	0	0	0	0	0	1
Joe Biden	Democrat	24	56	58	45	47	6
Mark Sickles	Democrat	0	0	0	0	1	0
Sylvia Romo	Democrat	0	0	0	1	0	0
Joe Zepecki	Democrat	0	0	0	0	1	0
Dominick Marino	None	0	0	1	0	0	0
Dick Greco	None	0	0	1	1	0	0
Rickey Padgett	Republican	0	0	0	0	1	0
Bill McRaven	None	0	1	0	0	0	0
James Lankford	Republican	0	0	2	1	2	0
Rodney Ellis	Democrat	1	2	0	0	0	0
David DiPietro	Republican	0	0	0	0	1	0
Nan Orrock	Democrat	2	0	0	1	0	0
Akbar Al Baker	None	0	0	0	1	0	0
Scott Galloway	Democrat	0	1	0	0	0	0
Mark Strama	Democrat	0	0	0	1	0	0
Chet Edwards	Democrat	1	0	0	0	2	0
Sean Hannity	None	5	2	4	5	13	1
Ben Affleck	Democrat	0	0	0	0	1	0
Jim Moran	Democrat	3	6	1	2	1	1
Alliance Defending Freedom	None	0	0	1	0	0	0
Robert Ortt	Republican	1	0	0	1	0	0
Lynda Rife	Democrat	0	0	0	1	0	0
Gayle Atteberry	Activist	0	0	0	1	0	0
Realtimepolitics	None	0	0	0	0	1	0
Bob Thomas	Republican	0	0	0	1	0	0
Walmis2018.com	None	0	0	0	0	0	1
Anthony Fauci	None	0	1	0	0	0	0
Timothy Dolan	None	1	0	0	0	0	0
Chris Cox	Republican	0	0	0	0	1	0
Martin Frost	Democrat	0	0	0	1	0	0
Sensible Transportation Solutions for Austin PAC	None	0	0	0	1	0	0
John Stossel	Libertarian	0	0	0	0	1	0
John Dennis	Republican	1	0	0	0	0	0
Jana Duty	Republican	0	0	0	1	0	0
American Petroleum Institute	None	1	1	0	0	0	0
Steve Daines	Republican	0	0	0	1	0	0
Christina Blackcloud	Democrat	0	1	0	0	0	0
Jeff Sessions	Republican	1	2	6	10	4	0
NowThis	Journalist	0	0	0	0	1	1
Act for America	None	0	0	0	0	1	0
Cynthia Nixon	Democrat	1	1	0	1	0	0
Jonathan Turley	None	0	0	1	1	0	0
Cornell William Brooks	Democrat	0	1	0	0	0	0
Ally Maynard	None	0	0	0	0	0	0
Dennis Prager	None	0	0	1	0	1	1
End Citizens United	Organization	0	0	1	0	0	0
Drunk History	None	0	0	0	1	0	0
Levar Stoney	Democrat	2	1	1	1	1	0
Laurie Monnes Anderson	Democrat	1	0	0	0	1	0
New Jersey Tea Party	Republican	0	0	1	0	0	0
Ashley Smith	None	1	0	0	0	0	0
LaKeshia Myers	Democrat	0	0	1	0	0	0
Ted Poe	Republican	1	0	1	1	1	0
Freedom Partners Action Fund	Organization	1	0	1	1	1	0
Nina Perales	None	0	1	0	0	0	0
Jeff Bartos	Republican	0	0	0	1	0	0
Jay Sekulow	None	0	0	0	1	0	0
Nathan Deal	Republican	13	11	11	9	5	0
Nita Lowey	Democrat	1	0	0	0	1	0
Anna Little	Republican	0	0	0	1	1	0
Chris Cummiskey	None	1	0	0	0	0	0
Washington Examiner	None	0	0	1	0	0	0
Arlen Parsa	None	1	0	0	0	0	0
John Eaves	Democrat	1	1	0	1	0	0
Common Sense Leadership Fund	Republican	0	0	0	1	0	0
Omar Rachid	None	0	1	0	0	0	0
Jason Smith	Republican	1	1	0	1	0	0
Bryan Steil	Republican	0	0	2	2	0	0
Warren Davidson	Republican	0	0	0	1	0	0
Shannon Grove	Republican	0	0	0	0	0	1
Kirstjen Nielsen	None	0	0	0	0	1	0
PolitiFact Sheet	None	0	0	0	0	0	0
Will Rasmussen	Democrat	0	0	0	0	0	0
Meddaily	None	0	0	0	0	0	1
Rick Saccone	Republican	0	1	0	0	0	0
Letitia James	Democrat	1	0	0	0	0	0
Kurt Schrader	Democrat	1	0	3	0	1	0
Senfronia Thompson	Democrat	1	0	0	0	0	0
Todd Tiahrt	Republican	0	0	1	0	0	0
Ken Cuccinelli	Republican	3	2	5	1	10	1
Tom Kean Jr.	Republican	0	0	1	0	2	0
Great America PAC	Organization	0	0	1	0	0	0
Larry Kilgore	Republican	0	0	0	0	1	0
Brandon Creighton	Republican	1	0	0	0	0	0
Andy Duyck	None	0	1	0	0	0	0
Heritage Foundation	None	0	0	1	0	0	0
Kimberly Guilfoyle	None	0	0	0	0	1	1
We Are Ohio	None	0	1	0	2	0	0
Edward Flynn	None	1	2	3	1	0	0
George Borrello	Republican	1	0	0	0	0	0
